Data properties:				
Recording date: 2021/9/22				
Recording time: 16:54:44:000 (corresponds to time 0)				
Study: Test1				
Subject: P10				
Recording: Rec 06				
Screen resolution: 1280 x 1024				
Coordinate unit: Pixels				
Filter settings:				
Eye: Average				
Validity: Normal				
Fixation filter: Tobii fixation filter				
Fixation radius: 35				
FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY
1	106	133	330	496
2	239	201	592	401
3	440	150	549	366
4	590	300	304	438
5	890	267	237	467
6	1157	217	975	224
7	1374	267	1083	172
8	1640	984	1139	184
9	2624	317	956	105
10	2941	200	915	152
11	3141	317	681	266
12	3458	133	913	252
13	3742	133	925	190
14	3875	250	1121	163
15	4125	350	681	241
16	4475	400	1023	157
17	4876	300	1139	161
18	5176	260	1002	136
19	5436	166	1076	164
20	5603	266	1144	174
21	5869	233	1010	158
22	6102	616	1147	161
23	6718	183	1066	149
24	6902	266	1157	168
25	7168	300	991	219
26	7468	216	828	289
27	7684	233	657	317
28	8134	117	776	873
29	8251	233	602	818
30	8484	183	492	737
31	8667	266	799	795
32	8934	466	911	798
33	9550	233	943	146
34	9783	200	1172	134
35	9983	317	1104	819
36	10299	233	724	555
37	10532	117	653	534
38	10649	300	542	526
39	11198	100	590	496
40	11298	216	825	503
41	11515	283	594	507
42	11798	133	557	514
43	12198	250	771	523
44	12447	316	551	512
45	12764	266	786	529
46	13030	350	565	518
47	13380	100	530	514
48	13713	83	502	507
49	13797	300	455	502
50	14096	550	560	507
51	14646	333	685	523
52	14979	133	507	516
53	15112	100	731	1143
54	15712	166	614	497
55	15878	233	777	528
56	16112	200	600	535
57	16312	100	536	526
58	16411	100	529	1025
59	17077	250	520	537
60	17327	216	351	520
61	17544	100	248	567
62	17927	167	296	570
63	18093	133	427	884
64	18460	183	1002	150
65	18643	200	1110	187
66	18843	183	421	404
67	19026	233	312	554
68	19259	383	524	369
69	19642	200	386	540
70	19842	266	516	374
71	20108	217	447	421
72	20325	183	513	359
73	20508	300	716	242
74	20808	183	1008	139
75	20991	650	1149	206
76	21641	200	1086	198
77	21841	150	976	160
78	21991	466	368	514
79	22458	216	452	442
80	22674	117	433	482
81	22791	250	942	76
82	23040	266	996	75
83	23307	466	1038	130
84	23773	233	1101	185
85	24006	216	1067	203
86	24223	183	934	203
87	24406	300	1028	137
88	24706	100	1038	175
89	24989	350	1114	174
90	25339	1666	1128	247
91	27004	233	1087	220
92	27238	183	675	276
93	27421	117	633	436
94	27537	183	549	502
95	27920	100	649	523
96	28020	100	815	529
97	28603	150	832	511
98	28753	183	1129	326
99	28936	233	753	474
100	29169	233	665	509
101	29403	117	-316	128
102	30052	150	546	-190
103	30402	133	780	331
104	30535	400	832	533
105	31701	83	702	757
106	31784	316	710	534
107	32101	100	649	1172
108	32950	100	686	555
109	33050	350	469	511
110	33400	350	795	525
111	33750	200	663	526
112	34149	150	718	504
113	34299	216	505	451
114	34515	116	394	396
115	34632	167	261	364
116	34799	150	217	256
117	35098	333	234	199
118	35432	183	240	354
119	35615	183	557	353
120	35798	250	396	327
121	36048	250	264	381
122	36298	183	241	294
123	36481	183	427	294
124	36664	216	697	287
125	36881	150	568	331
126	37031	233	797	318
127	37264	216	840	250
128	37480	233	1000	315
129	37714	266	1052	394
130	37980	233	1047	472
131	38213	500	1121	480
132	38713	266	980	354
133	38979	133	911	298
134	39113	266	290	307
135	39379	366	815	285
136	39745	316	1037	353
137	40062	150	595	342
138	40212	250	409	333
139	40462	333	804	306
140	40795	316	1092	459
141	41111	233	1122	484
142	41344	283	551	371
143	41628	216	958	351
144	41994	183	866	214
145	42177	216	794	291
146	42394	216	961	259
147	42610	233	1037	383
148	42843	200	1127	452
149	43043	183	921	359
150	43226	316	837	290
151	43543	183	987	339
152	43726	183	571	315
153	43909	166	438	332
154	44076	133	767	328
155	44209	216	446	342
156	44626	150	639	341
157	45841	216	375	23
158	46058	217	273	80
159	46274	167	166	122
160	46441	133	508	157
161	48106	250	597	493
162	48356	183	486	349
163	48539	116	498	214
164	48872	183	272	292
165	49055	283	565	209
166	49339	167	678	216
167	49505	283	498	115
168	49788	133	399	132
169	49922	233	761	303
170	50155	283	884	366
171	50438	217	984	427
172	50821	150	884	376
173	50971	217	575	202
174	51187	200	524	154
175	51387	466	295	228
176	51854	233	417	157
177	52087	216	657	202
178	52303	1066	744	236
179	53369	266	776	304
180	53819	150	855	367
181	53969	200	941	400
182	54169	267	998	500
183	54435	183	1104	545
184	54618	566	1135	577
185	55185	200	1083	549
186	55384	1066	1107	621
187	56450	200	1068	592
188	56650	200	1034	525
189	56850	350	1085	875
190	57200	183	651	841
191	57383	266	401	788
192	57650	216	532	293
193	57866	300	859	928
194	58166	266	1090	901
195	58432	300	726	588
196	60131	100	658	541
197	60231	383	571	507
198	60614	150	555	403
199	60980	83	309	529
200	61064	250	243	564
201	61314	133	462	722
202	61447	283	339	580
203	61730	166	460	489
204	61897	233	537	351
205	62130	233	462	431
206	62363	450	571	349
207	62813	233	677	266
208	63046	350	599	834
209	63396	300	609	274
210	63695	166	596	336
211	63862	533	621	852
212	64395	266	651	317
213	64661	316	1056	138
214	64978	516	1126	71
215	65494	250	1060	925
216	65744	383	1079	852
217	66127	516	1145	86
218	66643	416	1081	154
219	67060	333	887	225
220	67393	167	687	277
221	67559	233	742	175
222	67793	300	900	186
223	68092	250	942	206
224	68342	450	1013	231
225	68792	266	915	217
226	69058	366	1095	134
227	69425	216	1045	217
228	69641	200	916	161
229	69974	333	904	224
230	70307	166	833	254
231	70474	233	700	280
232	70707	200	641	451
233	70907	150	800	529
234	71057	183	589	527
235	72389	250	531	505
236	72639	233	445	362
237	72872	200	266	307
238	73072	233	714	296
239	73455	167	794	423
240	73622	233	790	482
241	73855	183	786	705
242	74038	133	800	780
243	74172	250	804	406
244	74421	200	829	477
245	74621	233	777	802
246	74855	766	859	498
247	75621	366	895	869
248	75987	283	976	867
249	76270	200	906	912
250	76470	333	944	378
251	76803	200	1054	303
252	77003	400	1100	252
253	77403	766	1059	865
254	78169	183	1111	908
255	78352	916	1154	284
256	79268	283	1128	255
257	79551	233	1082	272
258	79784	183	1107	216
259	80101	100	683	173
260	80201	250	636	118
261	80451	183	749	297
262	80634	333	1127	214
263	80967	450	1142	286
264	81417	333	1113	190
265	81750	250	1117	107
266	81999	733	1112	289
267	82732	167	722	585
268	84181	150	892	484
269	84331	266	597	501
270	84597	249	598	295
271	84847	150	479	217
272	85147	184	252	295
273	85480	133	519	140
274	85613	233	471	126
275	86129	317	657	278
276	86446	166	714	263
277	86613	183	809	341
278	86979	250	777	293
279	87229	200	969	428
280	87429	183	1082	535
281	87612	999	1143	583
282	88611	333	1077	553
283	88944	300	996	499
284	89244	350	1032	507
285	89594	117	753	426
286	89710	283	1014	496
287	89994	150	752	357
288	90144	333	352	280
289	90477	217	1012	812
290	90693	283	1084	886
291	90976	216	640	835
292	91193	300	421	757
293	91493	100	308	798
294	91593	216	278	330
295	91809	333	219	382
296	92142	266	983	546
297	92409	600	1120	600
298	93008	383	1012	518
299	93391	167	819	407
300	93558	400	613	302
301	93958	167	576	771
302	94124	216	662	807
303	94341	516	1077	863
304	94857	300	644	458
305	95806	33	669	773
306	96606	83	578	535
307	96689	200	509	492
308	96889	233	428	339
309	97122	333	207	267
310	97455	133	639	387
311	97954	234	644	427
312	98188	183	1001	425
313	98371	150	1104	403
314	98521	216	688	429
315	98737	300	712	478
316	99037	316	671	510
317	99354	416	753	510
318	99770	316	805	526
319	100086	383	888	537
320	100469	333	1007	481
321	100803	200	720	435
322	101002	150	662	418
323	101152	366	1114	424
324	101519	200	661	356
325	101719	216	997	409
326	101935	266	1111	413
327	102202	216	802	429
328	102418	133	724	470
329	102551	300	1120	427
330	102851	183	977	471
331	103034	200	694	496
332	103234	167	640	481
333	103401	216	646	417
334	103617	466	1138	407
335	104250	133	700	398
336	104383	166	941	377
337	104550	383	642	339
338	104933	283	637	383
339	105216	350	1094	393
340	105566	216	654	355
341	105782	316	782	522
342	106099	233	626	364
343	106332	250	497	270
344	106582	183	335	256
345	106765	266	225	256
346	107032	167	585	447
347	107948	183	-349	1264
348	108131	166	-656	1219
349	108631	150	596	-71
350	108780	150	-637	-268
351	108930	250	-556	-234
352	109430	150	797	522
353	110529	183	727	453
354	110712	283	428	374
355	110995	350	297	369
356	111345	266	1116	360
357	111778	183	291	318
358	111961	183	286	382
359	112144	233	365	417
360	112378	183	408	389
361	112561	150	651	326
362	112711	366	586	856
363	113077	333	631	297
364	113410	117	642	250
365	113527	233	741	151
366	113760	600	888	338
367	114360	316	902	842
368	114676	300	866	843
369	114976	200	429	347
370	115176	683	303	386
371	115859	183	488	326
372	116042	216	643	235
373	116258	150	737	200
374	116408	200	913	308
375	116608	334	982	392
376	116942	300	1072	491
377	117241	183	1140	457
378	117425	300	1152	386
379	117724	216	969	359
380	117941	183	1028	386
381	118124	233	855	268
382	118357	217	612	287
383	118574	217	368	339
384	118790	466	291	359
385	119257	283	734	257
386	119540	150	739	186
387	119690	450	719	143
388	120139	183	1034	341
389	120323	200	1077	433
390	120523	283	1122	460
391	120806	216	680	504
392	122538	183	761	593
393	122721	183	647	524
394	124153	133	692	586
395	124286	200	507	505
396	124486	399	566	507
397	125152	83	807	261
398	125235	216	979	181
399	125452	183	1078	136
400	125635	316	364	448
401	125952	233	257	533
402	126185	300	515	457
403	126485	300	389	420
404	126785	300	269	529
405	127084	167	442	482
406	127251	200	621	417
407	127451	300	649	361
408	127751	233	550	414
409	127984	200	381	443
410	128184	266	728	371
411	128450	350	586	455
412	128800	933	900	355
413	129733	266	1045	259
414	129999	250	1086	145
415	130249	283	1133	79
416	130532	500	1170	107
417	131032	816	1098	174
418	131847	433	1168	138
419	132280	283	1134	95
420	132563	133	1041	136
421	132697	183	721	309
422	132880	167	598	380
423	133046	167	485	477
424	133213	283	359	474
425	133496	266	414	426
426	133763	183	491	434
427	133946	150	574	437
428	134245	117	655	363
429	134362	183	1073	174
430	134545	400	1124	114
431	134945	150	756	317
432	139208	33	398	359
433	139391	100	546	243
434	139491	167	269	286
435	139658	133	709	235
436	139791	200	706	317
437	139991	217	797	311
438	140207	316	241	327
439	140524	183	292	282
440	140707	200	413	233
441	140907	316	471	154
442	141223	166	306	204
443	141390	217	205	235
444	141789	183	534	164
445	141973	117	372	189
446	142089	283	241	272
447	142372	300	435	793
448	142672	466	347	278
449	143138	400	250	286
450	143538	183	456	226
451	143721	200	458	168
452	143921	383	379	297
453	144305	316	617	210
454	144621	250	460	888
455	144871	266	407	844
456	145137	283	552	214
457	145420	316	504	140
458	145736	167	560	208
459	145903	217	566	935
460	146120	266	549	872
461	146386	166	655	829
462	146553	283	643	136
463	146836	200	787	230
464	147036	250	854	417
465	147285	200	949	496
466	147485	316	1054	557
467	147802	150	1071	645
468	147952	250	1035	879
469	148202	416	1058	928
470	148618	233	717	915
471	148851	416	1007	547
472	149267	183	777	523
473	149834	166	109	237
474	150000	150	-304	250
475	150150	316	-475	169
476	150466	250	61	167
477	150716	200	716	241
478	152050	300	600	344
479	152350	200	462	355
480	152550	284	309	445
481	152834	333	694	356
482	153167	333	279	401
483	153500	133	394	570
484	153633	433	400	831
485	154066	250	421	390
486	154316	317	603	880
487	154632	216	801	915
488	154849	283	826	349
489	155132	400	902	392
490	155532	133	902	683
491	155665	450	889	915
492	156115	216	889	433
493	156331	250	951	280
494	156581	233	1005	152
495	156814	233	1083	114
496	157047	300	1041	860
497	157347	366	1068	804
498	157714	217	934	875
499	157930	167	911	918
500	158097	200	992	797
501	158297	150	1092	390
502	158447	633	1126	85
503	159079	200	1078	750
504	159279	333	1064	799
505	159613	250	1150	115
506	159862	283	1125	63
507	160145	300	1152	87
508	160445	233	1036	155
509	160678	400	845	281
510	161078	316	1081	870
511	161395	366	1121	895
512	161761	149	1016	873
513	161910	183	1069	783
514	162093	316	1119	109
515	162410	133	641	364
516	163026	83	358	1211
517	163259	150	-599	1196
518	163675	200	613	260
519	163875	150	714	7
520	164025	300	218	31
521	164325	283	418	-48
522	164608	183	1117	-22
523	164791	250	1221	-42
524	165041	100	1246	-91
525	166007	366	704	273
526	166373	333	488	338
527	166706	300	253	404
528	167006	167	983	449
529	167172	333	1108	333
530	167506	316	1100	422
531	167822	183	1089	708
532	168005	466	1070	809
533	168472	200	1108	388
534	168671	300	1110	282
535	168971	217	1098	375
536	169188	316	1128	267
537	169504	183	1118	217
538	169687	300	1152	237
539	169987	167	861	275
540	170154	100	723	298
541	170254	316	1067	175
542	170570	167	720	319
543	170737	166	474	348
544	170903	283	305	365
545	171186	100	263	419
546	171286	400	469	303
547	171869	101	670	440
548	171970	250	636	462
549	172220	150	608	418
550	172369	233	1089	258
551	172603	316	1103	164
552	172919	366	1021	217
553	173286	216	1058	145
554	173685	200	1137	205
555	173885	216	1109	272
556	174102	233	1099	423
557	174335	200	-3	1155
558	174535	117	-426	1310
559	174651	150	671	789
560	179014	100	565	503
561	179248	233	683	470
562	179481	150	436	242
563	179631	216	-46	240
564	179847	217	682	64
565	180980	83	696	325
566	181063	133	686	404
567	181196	283	765	494
568	181479	399	617	299
569	181879	200	1109	316
570	182245	417	377	144
571	182662	266	668	70
572	182928	217	288	136
573	183145	233	217	192
574	183378	300	560	105
575	183678	350	476	89
576	184028	266	584	66
577	184294	483	402	109
578	184777	400	679	125
579	185177	316	1135	497
580	185493	167	1156	590
581	185660	217	1101	435
582	185876	183	1085	368
583	186060	216	1058	774
584	186276	200	1101	799
585	186476	816	1138	521
586	187292	200	1103	379
587	187675	166	1073	294
588	187842	217	1015	181
589	188058	216	643	143
590	188275	250	337	168
591	188525	250	1075	733
592	188774	300	1090	877
593	189074	250	717	837
594	189324	116	571	632
595	189441	250	764	175
596	189690	200	1033	227
597	189891	183	1094	378
598	190190	200	1106	532
599	190390	300	1130	493
600	190690	266	1089	366
601	190956	416	1062	249
602	191373	300	1155	532
603	191672	233	1139	601
604	191906	316	705	590
605	192222	316	653	529
606	192538	283	823	528
607	192822	167	583	510
608	192988	266	704	520
609	193588	450	694	522
610	194737	533	673	518
611	195270	250	581	353
612	195520	167	667	203
613	195686	267	665	121
614	195953	333	289	476
615	196286	217	310	519
616	196503	166	347	501
617	196669	266	438	312
618	196936	450	621	271
619	197385	283	863	224
620	197668	200	932	173
621	197868	333	878	265
622	198201	283	1000	227
623	198485	216	1035	157
624	198701	250	1090	98
625	198951	200	1154	95
626	199151	416	761	91
627	199567	283	655	107
628	199850	183	633	183
629	200167	300	1105	108
630	200466	316	851	169
631	200783	433	839	117
632	201216	250	743	97
633	201466	550	1096	77
634	202015	266	881	42
635	202282	183	808	45
636	202465	400	1114	62
637	203081	117	1068	128
638	203198	350	899	175
639	203548	283	674	149
640	203831	416	616	197
641	204247	233	1040	97
642	204480	266	1130	91
643	204747	166	803	99
644	205080	117	782	105
645	205197	150	931	150
646	205346	150	653	478
647	206263	233	706	478
648	207595	183	524	510
649	207778	183	503	311
650	207961	233	316	188
651	208411	200	1139	311
652	208611	283	412	179
653	208894	133	680	376
654	209027	233	1164	371
655	209260	316	1162	311
656	209577	266	939	415
657	209843	250	707	439
658	210093	200	634	433
659	210293	150	589	339
660	210443	316	496	201
661	210759	233	1166	281
662	210992	316	1158	336
663	211309	167	937	381
664	211675	100	770	443
665	211775	200	594	415
666	211975	166	532	254
667	212142	400	1022	364
668	212541	250	994	399
669	212791	200	1122	360
670	212991	250	781	372
671	213241	366	478	226
672	213607	300	481	163
673	213907	283	435	112
674	214190	183	699	272
675	214373	200	894	357
676	214573	300	1043	377
677	214873	300	861	403
678	215173	416	931	431
679	215589	166	1043	403
680	215939	283	765	531
681	216222	200	682	530
682	216422	200	772	542
683	216622	350	962	502
684	216972	166	911	451
685	217138	600	1110	375
686	217737	100	745	474
687	217837	100	662	498
688	218670	83	735	416
689	219769	100	668	424
690	219869	167	775	429
691	220035	216	553	314
692	220252	150	390	168
693	220402	217	947	431
694	220619	183	1091	560
695	220802	550	1136	600
696	221351	216	809	373
697	221568	200	1042	476
698	221768	367	1129	604
699	222134	183	1104	866
700	222318	233	776	848
701	222551	333	511	201
702	222884	183	405	163
703	223067	233	635	387
704	223300	300	640	851
705	223600	133	599	905
706	223734	516	645	345
707	224250	383	643	874
708	224633	133	621	920
709	224766	433	1104	911
710	225199	166	1025	822
711	225366	183	952	854
712	225549	450	998	473
713	225999	350	1017	528
714	226348	283	892	397
715	226632	1099	1049	552
716	227914	100	1058	557
717	228014	233	1017	492
718	228247	316	972	442
719	228563	150	1006	482
720	228713	317	915	395
721	229030	233	1009	498
722	229263	316	1079	578
723	229580	300	1119	631
724	229879	216	932	469
725	230096	150	643	491
726	230695	100	70	152
727	230796	150	-496	-41
728	230945	200	708	6
729	231145	216	493	80
730	231827	168	682	1158
731	231995	249	595	532
732	232244	266	827	508
733	232511	333	597	497
734	232844	117	556	375
735	233160	84	698	244
736	233244	217	372	142
737	233461	366	313	125
738	233827	200	629	148
739	234027	217	784	352
740	234244	283	867	443
741	234527	217	594	179
742	234743	366	370	117
743	235110	183	683	216
744	235293	267	800	380
745	235559	266	878	464
746	235826	167	840	801
747	235992	266	963	658
748	236259	266	689	405
749	236525	150	852	418
750	236675	300	1019	566
751	236975	366	1067	563
752	237341	283	994	555
753	237625	233	964	603
754	237858	183	1083	560
755	238041	583	1141	504
756	238807	133	1091	518
757	238940	183	1140	496
758	239124	200	968	575
759	239324	400	927	610
760	239723	433	822	487
761	240156	433	768	406
762	240589	533	974	619
763	241122	300	1038	619
764	241422	233	1097	532
765	241655	200	1140	517
766	241855	200	990	859
767	242055	233	725	867
768	242288	233	1110	899
769	242522	233	741	922
770	242755	233	732	390
771	242988	200	600	448
772	243188	217	799	524
773	243404	183	640	510
774	243737	100	569	497
775	244820	300	573	515
776	245119	234	703	381
777	245502	17	1147	389
778	245803	216	432	427
779	246136	83	475	340
780	246369	250	442	381
781	246618	367	674	283
782	246985	200	669	215
783	247185	383	675	167
784	247568	550	696	139
785	248118	250	1110	301
786	248367	233	732	179
787	248601	283	830	218
788	248884	183	868	259
789	249067	183	828	282
790	249250	300	689	282
791	249550	133	991	306
792	249683	200	641	316
793	249883	133	684	309
794	250016	216	842	295
795	250233	800	1067	323
796	251032	833	1149	303
797	251865	300	1100	301
798	252165	165	918	256
799	252463	150	918	208
800	252613	167	734	259
801	252780	166	916	191
802	252946	383	657	229
803	253330	317	604	285
804	253646	233	760	216
805	253879	366	943	203
806	254246	100	817	262
807	254346	216	1074	278
808	254562	666	1143	287
809	255428	100	684	364
810	256011	83	1028	891
811	256095	200	1689	1167
812	256294	167	2510	1340
813	256461	233	15	-133
814	256694	100	-541	-269
815	256994	133	276	-200
816	258409	266	552	457
817	258675	200	448	359
818	258875	200	320	236
819	259075	416	921	484
820	259491	200	1025	484
821	259691	250	619	537
822	259941	266	551	532
823	260208	150	765	548
824	260357	316	462	385
825	260674	233	586	512
826	260907	150	617	596
827	261057	183	696	595
828	261357	216	746	512
829	261573	167	837	571
830	261740	216	837	610
831	261956	233	951	493
832	262189	383	987	505
833	262572	266	1025	466
834	262839	400	965	834
835	263239	133	541	867
836	263372	200	993	786
837	263572	366	1073	459
838	263938	250	1116	453
839	264188	183	1020	837
840	264371	316	1157	435
841	264687	250	1070	810
842	264937	366	1024	850
843	265304	150	773	859
844	265603	283	538	386
845	265886	150	577	406
846	266036	300	405	355
847	266336	250	724	540
848	266586	117	911	537
849	266702	100	941	506
850	266802	350	1019	493
851	267152	183	973	498
852	267335	268	896	554
853	267603	250	1054	471
854	267853	183	1101	473
855	268036	267	607	645
856	268303	316	478	503
857	268619	333	348	246
858	269418	150	951	578
859	270684	83	626	425
860	270767	183	545	448
861	270950	183	568	391
862	271133	167	347	267
863	271300	217	247	254
864	271517	216	351	112
865	271733	217	520	306
866	271950	433	565	426
867	272383	350	525	357
868	272733	200	538	862
869	272933	200	538	600
870	273132	183	584	448
871	273316	200	758	371
872	273515	266	853	266
873	273782	300	741	371
874	274082	266	642	480
875	274348	250	661	437
876	274598	183	712	414
877	274781	316	1119	354
878	275098	233	1040	297
879	275331	433	865	269
880	275764	333	974	270
881	276097	183	1071	271
882	276280	483	1121	351
883	276763	383	1089	302
884	277146	316	1153	366
885	277463	200	789	377
886	277663	466	758	350
887	278312	166	1069	278
888	278479	400	616	418
889	278878	250	544	365
890	279128	117	583	379
891	279245	450	737	377
892	279695	250	759	341
893	279944	566	1093	333
894	280511	300	1137	378
895	280811	167	1135	419
896	280977	183	754	510
897	281592	151	457	1248
898	281960	83	562	1193
899	282043	133	-451	997
900	282393	233	705	294
901	282626	183	85	61
902	282809	283	556	38
903	283092	200	784	225
904	283292	183	745	498
905	284874	200	658	332
906	285074	150	802	186
907	285224	266	340	452
908	285491	250	253	506
909	285740	283	481	384
910	286024	200	391	430
911	286223	167	758	285
912	286390	266	872	212
913	286656	416	857	143
914	287073	233	936	176
915	287306	166	952	268
916	287473	350	1033	357
917	287822	200	1119	369
918	288022	200	733	401
919	288222	316	558	398
920	288539	500	484	407
921	289038	216	931	400
922	289255	283	1045	389
923	289538	833	1106	397
924	290371	383	1139	361
925	290754	333	552	402
926	291087	300	468	400
927	291387	300	320	452
928	291687	300	825	363
929	291986	233	552	369
930	292220	233	322	444
931	292453	350	283	511
932	292802	183	443	416
933	292986	250	1119	352
934	293236	216	1160	350
935	293452	316	907	225
936	293768	200	1087	364
937	293968	250	1161	372
938	294218	316	509	383
939	294535	183	283	540
940	294718	316	739	861
941	295717	250	503	-56
942	295967	100	493	-115
943	297332	117	621	399
944	297449	215	562	317
945	297664	217	1065	413
946	297881	300	370	419
947	298181	383	242	489
948	298564	250	549	351
949	298814	316	344	403
950	299130	183	512	298
951	299313	533	639	205
952	299846	167	719	254
953	300013	233	733	373
954	300246	300	788	402
955	300546	400	850	356
956	300945	200	879	380
957	301145	266	938	413
958	301412	466	890	407
959	301878	200	1013	426
960	302078	266	1109	426
961	302344	250	1109	486
962	302594	200	1146	451
963	302794	183	1143	413
964	302977	216	1150	474
965	303194	216	1151	515
966	303410	300	994	534
967	303710	200	989	490
968	304060	100	872	426
969	304160	200	1041	432
970	304360	183	1109	396
971	304543	250	1162	456
972	304793	266	1150	508
973	305059	216	1005	486
974	305276	266	1170	465
975	305542	266	1150	512
976	306541	83	1123	428
977	306625	217	1175	469
978	307041	400	1144	463
979	307441	183	753	524
980	307624	283	530	505
981	308291	100	478	1338
982	308573	100	-118	1229
983	308890	83	523	1053
984	308973	266	577	638
985	309240	200	570	561
986	310538	283	538	328
987	310821	200	333	424
988	311022	233	1093	103
989	311255	216	1147	122
990	311471	183	478	306
991	311654	283	346	434
992	311937	167	564	323
993	312104	266	883	163
994	312370	267	1102	205
995	312637	316	900	167
996	312954	200	869	147
997	313154	433	989	73
998	313587	250	1101	113
999	313836	683	1103	223
1000	314669	117	984	100
1001	314786	183	1095	181
1002	314969	366	1110	225
1003	315335	233	1117	168
1004	315569	283	954	100
1005	315852	216	850	143
1006	316068	516	1118	178
1007	316584	633	1156	112
1008	317217	483	1121	120
1009	317701	283	1047	95
1010	317984	266	1054	167
1011	318250	266	1161	123
1012	318517	366	1015	86
1013	318883	216	829	118
1014	319100	167	1047	67
1015	319266	416	1153	89
1016	319683	333	1133	129
1017	320016	267	1012	84
1018	320282	316	956	72
1019	320748	150	682	145
1020	320898	133	91	532
1021	321032	100	-65	1150
1022	321281	17	-137	1372
1023	321515	100	715	655
1024	321615	200	627	523
1025	321815	250	-824	626
1026	322064	183	138	-74
1027	322248	133	396	-153
1028	322381	317	-637	-337
1029	322698	100	-599	-78
1030	322980	166	-520	-3
1031	323147	217	1026	-52
1032	323364	283	1143	-59
1033	323647	133	240	-73
1034	323780	116	710	-90
1035	324063	83	1196	115
1036	324396	33	1077	144
1037	325362	166	492	484
1038	325528	250	671	503
1039	325778	134	572	476
1040	325912	233	1119	251
1041	326145	183	1152	209
1042	326328	416	874	163
1043	326744	267	739	276
1044	327011	233	776	219
1045	327244	200	1120	195
1046	327577	350	1140	188
1047	327927	250	1142	228
1048	328177	350	908	147
1049	328527	183	816	166
1050	328710	150	709	317
1051	328860	350	659	422
1052	329210	200	545	464
1053	329409	300	311	442
1054	329709	416	966	256
1055	330126	166	922	265
1056	330292	450	1079	285
1057	330742	916	1125	298
1058	331774	283	1024	199
1059	332058	233	904	198
1060	332291	383	754	242
1061	332674	200	837	111
1062	332874	500	903	64
1063	333373	133	808	206
1064	333507	200	578	390
1065	333707	250	451	481
1066	333956	200	736	368
1067	334156	200	807	243
1068	334356	183	784	208
1069	334539	266	770	243
1070	334806	166	918	244
1071	334972	183	1138	216
1072	335156	733	1166	172
1073	336072	117	517	482
1074	336188	183	-207	653
